timestamp,setup_id,side,entry_price,longScore,shortScore,rsi15,rsi1h,stoch15,macdH15,distMA50_15,bbPos15,mom5_15,mom10_15,mom20_15,atrRatio15,volRatio15,distMA200_5,regime_code,hour,dow,label,ttr_bars,exit_reason
1753049700000,agg(9),LONG,116935.3,9,3,21.085,46.961,0.924,-101.170,-1.0857,-45.194,-0.9903,-1.2090,-1.2060,4.1818,5.5508,-1.0353,1,22,0,0,1440,TIMEOUT
1753415100000,agg(9),LONG,115682.01,9,3,7.479,29.839,1.777,-188.550,-2.4250,-8.953,-1.4518,-1.8356,-2.5431,2.0033,2.2749,-2.2665,1,3,5,0,1440,TIMEOUT
1753902000000,agg(9),LONG,116000.01,9,3,24.300,34.462,0.796,-103.104,-1.2019,-30.583,-1.0900,-1.0843,-0.9795,2.6845,3.5758,-1.6765,1,19,3,0,1440,TIMEOUT
1754404200000,agg(9),LONG,113014.01,9,3,29.142,47.804,5.519,-116.781,-1.0099,-15.365,-0.6878,-1.3746,-1.1593,2.1683,3.6913,-1.3595,1,14,2,0,1440,TIMEOUT
1754795700000,aggS(9),SHORT,117945.36,3,9,82.882,60.948,94.431,127.302,1.0372,138.245,1.1476,1.1041,1.1503,4.0220,6.8571,0.9778,1,3,0,0,1440,TIMEOUT
1754878500000,aggS(9),SHORT,121171.03,3,9,83.485,72.587,99.981,167.523,2.0608,133.706,1.8132,1.7022,2.5769,3.9485,6.9453,2.0793,1,2,1,0,1440,TIMEOUT
1755176400000,agg(9),LONG,118215.84,9,3,18.243,28.513,29.520,-163.464,-2.7231,-25.074,-1.5845,-2.1772,-2.3487,1.8014,2.3070,-3.4419,1,13,4,0,1440,TIMEOUT
1755178200000,agg(9),LONG,118402.29,9,2,20.425,28.513,14.563,-243.133,-3.0795,-14.093,-2.2807,-2.2309,-3.0978,1.8773,1.9444,-3.1905,1,13,4,0,1440,TIMEOUT
1755613800000,agg(9),LONG,114343.62,9,3,26.912,42.808,0.806,-123.817,-0.9693,-38.868,-1.1958,-1.1857,-1.1183,2.2048,3.6199,-1.0368,1,14,2,0,1440,TIMEOUT
1755872100000,aggS(9),SHORT,115029.88,3,9,81.339,42.420,99.688,206.958,2.0247,148.723,2.5445,2.6234,2.0520,5.7595,8.0840,1.9615,0,14,5,0,1440,TIMEOUT
1755873900000,aggS(9),SHORT,115866.35,3,9,83.763,42.420,93.238,399.340,2.4486,116.799,3.1072,3.3021,2.5654,1.6110,2.1615,2.6256,0,14,5,0,1440,TIMEOUT
1755875700000,aggS(10),SHORT,116914.62,3,10,86.876,74.286,98.138,486.035,3.1128,107.803,3.6983,3.8859,3.4366,1.6492,2.0919,3.4541,0,15,5,0,1440,TIMEOUT
1756151100000,agg(9),LONG,111340.01,9,3,33.407,47.098,4.529,-135.632,-0.5981,-36.933,-1.2529,-1.1927,-0.7840,2.2851,2.0513,-0.6189,0,19,1,0,1440,TIMEOUT
1756152900000,agg(9),LONG,110426.43,9,3,23.986,32.811,2.519,-269.761,-1.5237,-26.624,-2.0750,-2.1150,-1.7180,2.3418,5.8963,-1.3645,0,20,1,0,1440,TIMEOUT
1756154700000,agg(10),LONG,109457.96,10,3,28.215,32.811,16.305,-294.767,-1.5882,-6.106,-1.7997,-2.2302,-2.2063,2.2317,4.5164,-2.1470,0,20,1,0,1440,TIMEOUT
1756713600000,aggS(9),SHORT,109695.38,3,9,76.626,62.356,100.000,198.096,1.0702,125.871,1.2318,1.5942,1.6874,1.9304,2.8824,1.1813,0,8,1,0,1440,TIMEOUT
1756782000000,aggS(9),SHORT,110138.34,3,9,72.552,62.984,98.364,117.754,1.2274,104.870,0.6951,1.1151,2.2683,1.9558,3.3186,1.1401,0,3,2,0,1440,TIMEOUT
1757026800000,aggS(9),SHORT,111638.84,3,9,75.473,60.230,94.778,122.484,1.1306,125.573,0.9078,1.0263,1.5523,3.1569,3.2363,1.1743,0,23,4,0,1440,TIMEOUT
1757082600000,agg(9),LONG,110950.05,9,3,29.297,66.203,3.184,-137.363,-0.9651,-27.832,-1.8156,-1.2087,-1.0871,2.9392,3.3964,-0.7316,0,14,5,0,1440,TIMEOUT
1757429100000,agg(9),LONG,111801.28,9,3,26.462,59.136,2.475,-112.175,-0.7969,-41.002,-1.0980,-1.0225,-1.2103,2.5731,3.0285,-0.4535,0,14,2,0,1440,TIMEOUT
1759155300000,aggS(9),SHORT,113663.99,3,9,78.758,82.419,98.883,154.915,1.6019,125.413,1.5902,1.5287,1.5756,2.0213,2.5567,1.5175,0,14,1,0,1173,SL
1759508100000,aggS(9),SHORT,123062.64,3,9,85.091,76.459,94.885,250.943,2.3246,127.860,1.8239,2.3637,2.3562,2.6346,5.1906,2.3152,1,16,5,0,1440,TIMEOUT
1759640400000,aggS(9),SHORT,125412.78,3,9,81.595,78.355,84.522,158.267,2.1990,104.932,0.9376,1.8875,2.2729,3.5588,8.0593,2.4814,1,5,0,0,1440,TIMEOUT
1759657500000,agg(9),LONG,123222.9,9,3,27.575,68.905,4.839,-254.064,-0.4860,-36.328,-1.4039,-1.6184,-1.0547,3.0984,2.6193,0.0540,1,9,0,0,1440,TIMEOUT
1759846500000,agg(9),LONG,122992.66,9,3,27.140,44.812,3.448,-126.183,-1.1136,-33.739,-1.6699,-1.2342,-1.0410,3.2339,4.0847,-1.1198,1,14,2,0,944,SL
1759850100000,agg(9),LONG,122183.17,9,3,20.673,35.272,7.438,-252.842,-1.6974,-11.206,-1.5664,-2.1184,-1.9163,2.5458,3.0891,-1.6567,1,15,2,0,935,SL
1759913100000,aggS(9),SHORT,122596.72,3,9,70.792,41.925,99.999,110.485,0.8772,141.498,1.0428,1.2490,1.2458,2.6454,3.3037,0.7698,1,8,3,1,725,TP
1760029200000,agg(9),LONG,119939.23,9,3,25.743,33.643,2.996,-199.233,-1.7505,0.516,-0.8032,-1.5371,-2.3773,2.2101,3.8528,-1.7375,1,17,4,0,338,SL
1760110200000,agg(9),LONG,118669.25,9,3,22.549,39.809,0.087,-232.715,-1.7333,-33.509,-1.9932,-1.9280,-1.7152,2.6952,4.4374,-2.2602,1,15,5,0,69,SL
1760124600000,agg(9),LONG,116220,9,2,14.077,23.120,2.509,-153.974,-3.5267,2.698,-1.3708,-1.8317,-4.2690,1.8573,1.6083,-3.6071,1,19,5,0,21,SL
1760130000000,agg(10),LONG,115062.01,10,3,20.095,15.339,23.835,-89.231,-4.5513,-23.891,-2.2725,-2.8445,-3.9928,5.1833,5.7930,-4.2358,1,21,5,0,3,SL
1760130900000,agg(11),LONG,103975.26,11,4,15.036,15.339,28.951,-298.194,-6.1277,-31.025,-3.8163,-4.4723,-5.6609,4.7529,5.4275,-13.3837,1,21,5,1,28,TP
1760131800000,agg(10),LONG,111338.21,10,3,10.039,15.339,40.577,-644.813,-9.0869,-36.417,-7.1484,-7.5109,-8.9333,5.9281,7.5492,-7.0843,1,21,5,0,1440,TIMEOUT
1760132700000,agg(9),LONG,113104.41,9,5,26.575,15.339,55.572,-665.325,-6.9269,-1.429,-5.3447,-5.1515,-6.7913,2.4395,2.8310,-5.4921,1,21,5,0,1440,TIMEOUT
1760216400000,agg(9),LONG,109937.98,9,2,24.277,28.352,23.393,-163.489,-1.4272,-4.457,-0.7343,-1.4742,-1.3849,2.8568,3.2960,-1.6627,0,21,6,0,1440,TIMEOUT
1760285700000,aggS(9),SHORT,113642.02,3,9,71.140,60.306,86.847,193.826,1.8934,112.627,1.3904,1.8617,1.8203,1.9288,2.7644,2.0136,0,16,0,0,1440,TIMEOUT
1760629500000,agg(9),LONG,108762.75,9,3,31.840,41.349,8.984,-176.338,-1.6465,-21.399,-0.9993,-1.8511,-1.9711,1.9701,2.9378,-2.0648,0,15,4,0,1440,TIMEOUT
1760683500000,agg(9),LONG,106666.01,9,3,23.638,40.165,5.128,-186.357,-1.2727,-33.184,-1.6650,-1.9012,-1.5394,2.7707,5.6185,-1.7837,0,6,5,0,1440,TIMEOUT
1760687100000,agg(9),LONG,105837.45,9,3,16.676,30.972,2.065,-325.856,-2.2912,-5.675,-1.9109,-2.8066,-2.7343,1.5398,3.2570,-2.3204,0,7,5,0,1440,TIMEOUT
1760919300000,agg(9),LONG,107985.76,9,3,34.254,57.943,3.064,-107.682,-0.4814,-24.628,-0.9895,-0.6207,-0.9317,2.3099,2.5323,-0.2179,0,0,1,0,1440,TIMEOUT
1760932800000,aggS(9),SHORT,110273.12,3,9,75.522,68.626,90.665,181.627,1.2875,126.203,1.2859,1.8793,0.9150,3.3025,4.4254,1.6146,0,4,1,0,1440,TIMEOUT
1761020100000,agg(9),LONG,108220.69,9,3,18.987,37.775,12.147,-123.538,-1.8970,-16.411,-1.1021,-1.6360,-2.0606,3.0373,4.5480,-2.1223,0,4,2,0,1440,TIMEOUT
1761049800000,aggS(9),SHORT,108910.03,3,9,67.028,43.565,81.510,172.241,0.5036,116.886,0.7353,1.2730,1.0071,2.9035,2.2653,-0.2203,0,12,2,0,1440,TIMEOUT
1761058800000,aggS(10),SHORT,111994.78,3,10,80.468,68.582,97.258,303.338,3.4391,135.402,3.2533,2.7899,4.0984,3.7020,4.0017,2.8301,0,15,2,0,1440,TIMEOUT
1761059700000,aggS(9),SHORT,112474.34,2,9,81.297,68.582,89.567,393.151,3.6009,118.677,3.6678,2.8026,4.3019,1.6783,3.4870,3.2474,0,15,2,0,1440,TIMEOUT
1761086700000,agg(9),LONG,109250.01,9,2,30.201,53.411,22.803,-289.816,-1.3951,-12.946,-1.2117,-1.9258,-2.9405,2.3722,3.0458,-0.6692,0,22,2,0,1440,TIMEOUT
1761090300000,agg(9),LONG,108524.67,9,3,26.798,43.128,13.925,-277.221,-2.0528,2.016,-1.0188,-2.3300,-2.8174,1.6965,2.1111,-1.3888,0,23,2,0,1440,TIMEOUT
1761316200000,agg(9),LONG,110189.83,9,3,32.978,56.265,12.492,-120.571,-0.9105,-31.342,-1.0835,-0.9597,-1.2798,2.0983,2.7244,-0.5402,0,14,5,0,1440,TIMEOUT
1761679800000,agg(9),LONG,113945.66,9,3,32.890,54.513,0.001,-146.584,-0.9000,-28.940,-1.3867,-1.4085,-1.9038,2.6699,2.7884,-0.5176,0,19,2,0,1440,TIMEOUT
1761682500000,agg(9),LONG,112607.72,9,3,28.665,41.147,5.913,-248.698,-1.5575,-18.449,-1.8258,-2.2510,-2.0917,2.0416,3.6435,-1.6735,0,20,2,0,1440,TIMEOUT
1761798600000,agg(9),LONG,108300.01,9,3,21.461,40.434,12.906,-130.373,-2.2119,-41.746,-2.1556,-1.8746,-1.8772,4.5045,6.0588,-2.7378,0,4,4,0,1440,TIMEOUT
1761827400000,agg(9),LONG,109060.53,9,3,28.533,40.580,5.404,-135.705,-1.3500,-9.853,-1.1150,-1.2593,-2.2377,2.0781,2.4155,-1.2841,0,12,4,0,1440,TIMEOUT
1761831900000,agg(9),LONG,107800.01,9,3,20.690,34.410,2.612,-214.853,-2.3500,-10.879,-1.2054,-2.3069,-3.0724,2.4521,3.7969,-2.2480,0,13,4,0,1440,TIMEOUT
1761872400000,aggS(9),SHORT,109489.61,3,9,72.323,51.264,87.446,189.595,1.4535,114.386,1.2838,1.5988,2.6102,2.1416,2.4150,1.0631,-1,1,5,0,1440,TIMEOUT
1762139700000,agg(9),LONG,108338,9,3,24.891,34.358,1.160,-165.588,-1.6053,-15.322,-1.3056,-1.8543,-1.5704,2.6112,2.5367,-1.6726,0,3,1,0,492,SL
1762235100000,agg(9),LONG,104594.82,9,3,26.315,43.836,0.412,-180.854,-1.6835,-33.977,-1.8653,-1.8454,-1.6764,1.6714,4.7532,-2.1084,-1,5,2,0,1440,TIMEOUT
1762236000000,agg(9),LONG,104625.98,9,3,21.796,30.145,0.509,-272.502,-2.3136,-28.699,-2.4588,-2.5684,-2.1186,1.8566,3.4816,-2.0347,-1,6,2,0,1440,TIMEOUT
1762276500000,agg(9),LONG,100923.41,9,3,23.286,29.469,2.503,-223.584,-2.6702,-21.593,-1.7996,-2.4916,-2.8753,1.7620,2.6671,-3.7331,-1,17,2,0,1440,TIMEOUT
1762443900000,agg(9),LONG,101845.16,9,3,33.453,40.602,4.057,-100.219,-1.2861,-8.041,-1.0640,-1.0565,-1.2730,1.5093,2.6106,-1.3311,-1,15,4,0,1440,TIMEOUT
1762447500000,agg(9),LONG,100520.14,9,3,24.769,39.787,8.796,-171.513,-2.3014,-20.341,-1.8007,-2.3656,-2.5007,2.6819,2.4305,-2.4910,-1,16,4,0,1440,TIMEOUT
1762514100000,agg(9),LONG,100126.96,9,3,26.626,37.374,0.001,-134.055,-1.4759,-8.231,-0.9011,-1.4938,-2.1690,2.0501,2.3264,-1.3735,-1,11,5,0,1440,TIMEOUT
1762698600000,aggS(9),SHORT,103575.75,3,9,85.519,62.760,100.000,155.604,1.8224,125.694,1.4831,1.6012,1.8768,3.2804,4.1674,1.5102,-1,14,0,0,1440,TIMEOUT
1762786800000,agg(9),LONG,105152.64,9,3,27.952,48.014,11.334,-104.400,-1.1588,-38.512,-1.4193,-0.9640,-1.4486,3.0576,5.0901,-0.7419,-1,15,1,0,1027,SL
1762938900000,aggS(9),SHORT,104954.56,3,9,76.851,54.695,94.491,122.706,1.5088,129.979,1.6364,1.3220,1.3180,2.6374,2.7423,1.6594,-1,9,3,1,713,TP
1762962300000,agg(9),LONG,102586.58,9,3,23.111,48.259,4.867,-272.570,-1.2649,-24.966,-1.8942,-2.0065,-1.9551,2.4097,3.5059,-1.2264,-1,15,3,0,635,SL
1762963200000,agg(9),LONG,101902.08,9,3,19.078,33.251,6.559,-334.020,-1.8268,-21.336,-2.4075,-2.6682,-2.5991,1.8732,3.4603,-1.8754,-1,16,3,0,1213,SL
1762964100000,agg(9),LONG,101768.59,9,3,15.838,33.251,5.454,-397.364,-2.4281,-18.107,-2.3833,-3.3957,-3.3957,1.9554,3.0868,-1.9857,-1,16,3,0,1210,SL
1763045100000,agg(9),LONG,102221.03,9,3,32.258,44.072,7.655,-120.221,-0.9521,-19.761,-0.7159,-1.0248,-1.2212,2.2100,4.3621,-0.3469,-1,14,4,0,388,SL
1763095500000,agg(10),LONG,97248.78,10,3,28.134,38.302,27.504,-121.734,-1.7534,-38.342,-1.7274,-1.9190,-2.8289,3.9787,5.9422,-2.8380,-1,4,5,0,1152,SL
1763124300000,agg(9),LONG,95351.82,9,3,23.010,26.218,11.292,-133.237,-2.9252,-20.825,-1.7080,-2.1340,-2.3515,2.3788,5.0188,-2.7923,-1,12,5,0,1440,TIMEOUT
1763387100000,agg(9),LONG,93742.55,9,3,22.992,50.795,0.691,-188.514,-1.5464,-34.648,-1.6804,-1.9620,-1.8481,2.4627,3.0855,-1.3414,-1,13,1,0,927,SL
1763568000000,agg(9),LONG,90006,9,3,31.449,35.526,2.863,-129.000,-1.5583,-34.513,-1.9964,-2.0025,-1.4927,2.4175,4.1444,-1.8014,-1,16,3,0,474,SL
1763655300000,agg(10),LONG,88735.08,10,3,23.316,34.767,7.476,-230.861,-3.3520,-25.821,-2.6157,-3.1732,-3.2956,2.5236,4.3540,-3.4697,-1,16,4,0,241,SL
1763656200000,agg(9),LONG,88594.67,9,3,23.262,34.767,10.352,-270.450,-3.2850,-10.167,-1.8765,-3.0808,-3.1183,1.5851,3.0162,-3.5805,-1,16,4,0,238,SL
1763658900000,agg(10),LONG,86967.03,10,3,16.263,25.490,5.892,-380.321,-4.8055,-7.260,-3.1378,-4.3681,-5.0634,1.9914,3.3794,-5.1793,-1,17,4,0,1440,TIMEOUT
1763694000000,agg(9),LONG,85681.65,9,3,28.792,30.149,3.971,-129.571,-2.4251,-12.415,-2.0581,-2.1040,-2.1054,1.5798,3.1365,-3.3160,-1,3,5,0,1440,TIMEOUT
1763728200000,agg(9),LONG,81699.83,9,3,21.274,25.483,10.201,-35.889,-4.7013,-6.318,-2.5708,-1.5354,-4.9991,2.4553,2.0385,-4.4664,-1,12,5,0,1440,TIMEOUT
1764178200000,aggS(9),SHORT,88988.01,3,9,74.796,55.794,92.466,155.876,1.5810,121.131,1.2552,2.0292,2.4759,2.7692,2.3773,1.8892,-1,17,3,0,1440,TIMEOUT
1764179100000,aggS(9),SHORT,89774.01,3,9,80.946,55.794,100.000,231.659,2.5054,127.757,2.1903,2.8583,3.3415,2.1689,2.4025,2.7598,-1,17,3,0,1440,TIMEOUT
1764340200000,aggS(9),SHORT,92580.12,3,9,78.150,64.341,98.951,134.162,1.6583,128.202,1.6092,1.6695,1.4552,2.1194,2.1780,1.3105,-1,14,5,0,1440,TIMEOUT
1764548100000,agg(9),LONG,88719.99,9,3,14.245,35.804,1.811,-182.954,-2.6141,-43.713,-2.5270,-2.3577,-2.7715,4.8324,8.7216,-2.8173,-1,0,1,0,1440,TIMEOUT
1764549000000,agg(10),LONG,87950,10,3,11.980,35.804,0.840,-269.786,-3.1537,-28.183,-2.8551,-3.0696,-3.2526,2.1366,4.1667,-3.6223,-1,0,1,0,1440,TIMEOUT
1764549900000,agg(10),LONG,87421.58,10,3,9.973,35.804,2.629,-348.873,-3.7813,-21.009,-3.2264,-3.8785,-4.0618,2.0999,4.2985,-4.1524,-1,0,1,0,1440,TIMEOUT
1764550800000,agg(10),LONG,87429.37,10,3,8.260,16.303,0.911,-424.234,-4.4985,-16.779,-4.0310,-4.6368,-4.8773,1.9745,3.2255,-4.0836,-1,1,1,0,1440,TIMEOUT
1764603900000,agg(9),LONG,84314.51,9,3,21.622,31.248,1.863,-143.040,-2.5667,-32.034,-2.6716,-2.4907,-3.0986,2.3345,3.1816,-2.7095,-1,15,1,1,413,TP
1764688500000,aggS(10),SHORT,90605.39,3,10,88.640,71.569,93.720,288.971,3.9562,128.955,3.3445,3.8095,4.3254,3.6411,4.3772,4.1047,-1,15,2,0,1440,TIMEOUT
1764689400000,aggS(9),SHORT,90103.72,4,9,78.283,71.569,81.051,301.643,3.3074,104.446,2.0731,3.3351,3.8905,1.5129,2.4516,3.4613,-1,15,2,0,1440,TIMEOUT
1764953100000,agg(10),LONG,88386,10,3,22.246,32.477,9.773,-186.674,-3.2119,-18.965,-3.1114,-2.3310,-3.0045,1.9850,2.8420,-3.5264,-1,16,5,0,1440,TIMEOUT
1765128600000,aggS(9),SHORT,90959.99,3,9,70.845,55.486,98.879,199.489,1.6276,113.414,1.6701,2.8376,1.6305,2.2296,2.7044,1.8287,-1,17,0,0,1440,TIMEOUT
1765145700000,agg(9),LONG,89300.01,9,3,31.817,52.850,14.854,-260.131,-0.5941,-30.799,-2.2582,-2.1909,-0.5668,2.9508,3.1100,-0.5398,-1,22,0,0,1440,TIMEOUT
1765206000000,agg(9),LONG,90952.33,9,3,29.633,48.437,4.696,-110.497,-0.8097,-23.457,-0.8717,-1.0959,-1.1527,2.5054,2.9952,-0.3684,-1,15,1,0,1440,TIMEOUT
1765206900000,agg(9),LONG,90393.38,9,3,22.392,48.437,6.605,-164.585,-1.4586,-29.768,-1.3433,-1.6499,-1.9473,2.3182,2.8781,-0.9946,-1,15,1,0,1440,TIMEOUT
1765295100000,aggS(9),SHORT,91950.66,3,9,75.789,48.558,97.657,127.609,1.9059,141.952,1.9761,1.7157,2.1675,2.7521,4.4659,1.7806,-1,15,2,0,1440,TIMEOUT
1765296000000,aggS(9),SHORT,93053.7,3,9,80.213,70.460,94.102,215.411,2.5720,132.155,2.9054,2.2192,2.6679,2.2918,4.3780,2.9735,-1,16,2,0,1440,TIMEOUT
1765296900000,aggS(10),SHORT,93339.32,3,10,83.783,70.460,98.022,304.878,3.3144,126.012,3.4138,3.5914,3.5402,1.7287,3.0785,3.2466,-1,16,2,0,1440,TIMEOUT
1765298700000,aggS(10),SHORT,94363.59,3,10,85.755,70.460,99.188,394.250,4.0286,112.294,3.3792,4.2176,4.3809,1.7705,2.9155,4.2738,-1,16,2,0,1440,TIMEOUT
1765397700000,aggS(9),SHORT,93671.11,3,9,74.871,60.390,98.580,149.556,2.0445,140.548,1.8913,1.9663,2.3456,2.8112,3.5297,1.3661,-1,20,3,0,1440,TIMEOUT
1765487700000,aggS(9),SHORT,92895.11,3,9,70.210,62.414,92.287,169.481,2.3169,107.644,1.7851,1.4169,3.4291,1.9099,3.0667,2.8566,-1,21,4,0,1440,TIMEOUT
1765488600000,aggS(10),SHORT,93362.62,3,10,75.149,62.414,100.000,236.265,3.1520,116.305,2.1059,2.8326,4.1499,1.5442,2.5550,3.3255,-1,21,4,0,1440,TIMEOUT
1765553400000,agg(9),LONG,90624.46,9,3,23.841,57.913,0.203,-101.527,-1.5954,-50.877,-1.4935,-1.7067,-1.7492,3.6114,5.7249,-1.8464,-1,15,5,0,1440,TIMEOUT
1765555200000,agg(9),LONG,89720.19,9,3,17.423,31.516,5.385,-240.608,-2.4894,-25.518,-2.7205,-2.5414,-2.7647,2.5100,3.0396,-2.7649,-1,16,5,0,1440,TIMEOUT
1765810800000,agg(9),LONG,87503.22,9,3,20.109,28.179,10.313,-129.371,-1.7129,-47.339,-1.5873,-1.7004,-2.0198,4.5031,5.9818,-2.0557,-1,15,1,0,1440,TIMEOUT
1765811700000,agg(9),LONG,87035,9,3,16.188,28.179,3.281,-208.822,-2.3095,-33.205,-2.1861,-2.5312,-2.6182,2.1571,4.4227,-2.5681,-1,15,1,0,1440,TIMEOUT
1765812600000,agg(9),LONG,87057.17,9,3,13.248,28.179,6.137,-285.452,-2.9328,-25.315,-3.0492,-3.1490,-3.3358,2.0663,4.3103,-2.5227,-1,15,1,0,1440,TIMEOUT
1765817100000,agg(10),LONG,86202.46,10,3,16.796,21.169,7.011,-263.421,-3.2692,4.862,-0.6230,-3.6532,-3.6340,1.9764,2.0769,-3.3765,-1,16,1,0,1440,TIMEOUT
1765983600000,aggS(10),SHORT,89597.53,3,10,81.101,72.567,99.679,210.346,3.1070,143.944,2.6297,2.9688,3.7705,5.5069,7.1099,2.8308,-1,15,3,0,1440,TIMEOUT
1765984500000,aggS(10),SHORT,89904.65,3,10,83.340,72.567,95.227,308.329,3.6389,126.931,2.9272,3.8562,4.0558,1.9228,4.4233,3.1469,-1,15,3,0,1440,TIMEOUT
1766087100000,agg(9),LONG,84759.6,9,3,28.546,40.234,0.658,-260.942,-2.9503,0.938,-1.9732,-1.9547,-3.5685,1.7804,2.0526,-2.7101,-1,19,4,0,1440,TIMEOUT
1766115000000,aggS(9),SHORT,87186,3,9,71.368,43.800,99.554,197.635,1.2798,140.972,2.2433,1.8003,1.9252,2.7655,3.8478,0.8200,-1,3,5,0,1440,TIMEOUT
1766716200000,aggS(9),SHORT,89095.99,3,9,76.114,44.674,88.466,161.953,1.3120,126.581,1.9858,2.0577,1.2073,3.5834,7.5623,1.5200,-1,2,5,0,1440,TIMEOUT
1766762100000,agg(9),LONG,86908.69,9,3,18.391,39.990,0.219,-185.147,-2.2481,-35.176,-2.4909,-2.2100,-2.3589,2.0998,5.8912,-1.7715,-1,15,5,0,1440,TIMEOUT
1766974500000,aggS(9),SHORT,89032.76,3,9,79.226,73.387,98.629,117.268,1.6250,131.465,1.0982,1.6444,1.9519,3.4222,6.7980,1.3574,-1,2,1,0,1440,TIMEOUT
1766979900000,aggS(9),SHORT,89916.33,3,9,82.382,82.732,99.692,156.940,2.2522,103.949,0.9511,2.1898,2.6722,1.8512,2.5245,2.2115,-1,3,1,0,1440,TIMEOUT
1767001500000,agg(9),LONG,88076.2,9,3,24.431,70.343,2.730,-183.308,-0.8682,-38.907,-1.7334,-1.5797,-2.2075,4.0869,4.3557,-0.6575,-1,9,1,0,1440,TIMEOUT
1767199500000,agg(9),LONG,87495.66,9,3,20.988,41.941,3.302,-130.815,-1.2568,-5.901,-0.5953,-1.8795,-1.7576,2.1360,2.4157,-1.2057,-1,16,3,0,1440,TIMEOUT
1767575700000,aggS(9),SHORT,92845.83,3,9,84.699,75.337,98.256,158.607,1.7421,127.810,1.5565,1.9195,1.8455,2.7149,3.6850,1.6228,-1,1,1,0,1440,TIMEOUT
1767722400000,agg(9),LONG,91717.92,9,3,22.294,27.529,1.765,-202.757,-2.0395,-10.003,-1.0429,-2.6998,-2.4319,1.8369,2.0602,-1.9936,-1,18,2,0,1440,TIMEOUT
1768207500000,agg(9),LONG,90645.29,9,3,26.952,52.990,3.394,-162.897,-0.9625,-33.343,-1.4486,-1.7412,-1.5481,3.4509,4.4692,-0.7230,-1,8,1,0,1440,TIMEOUT
1768320000000,aggS(9),SHORT,93593.05,3,9,71.552,72.231,99.999,101.217,1.4745,127.745,0.8089,1.4217,1.4343,1.8292,2.0042,1.8604,-1,16,2,0,1440,TIMEOUT
1768342500000,aggS(9),SHORT,95329.81,3,9,80.485,70.568,70.499,47.507,2.7132,125.845,1.2662,1.6707,2.4341,5.6583,5.6465,2.7112,-1,22,2,0,1440,TIMEOUT
1768402800000,aggS(9),SHORT,96373.48,3,9,77.246,71.971,84.446,139.118,1.3837,133.931,1.4937,1.4868,1.4775,3.2135,5.6599,1.1930,-1,15,3,0,1440,TIMEOUT
1768780800000,agg(9),LONG,92977.7,9,3,15.690,24.504,3.014,-169.068,-1.5847,-36.706,-1.8956,-1.7105,-1.8509,3.8873,7.3604,-2.3079,-1,0,1,0,1440,TIMEOUT
1768781700000,agg(10),LONG,92792.38,10,3,9.905,24.504,14.869,-280.605,-2.8165,-37.752,-3.1938,-3.0936,-3.1249,5.2812,9.6928,-2.4670,-1,0,1,0,1440,TIMEOUT
1769014800000,agg(9),LONG,88090.28,9,4,30.274,33.837,0.416,-167.058,-1.9300,-2.134,-2.7863,-2.2235,-1.3375,2.0358,2.6062,-1.3572,-1,17,3,0,1440,TIMEOUT
1769095800000,agg(9),LONG,88692.42,9,3,23.490,41.263,2.170,-120.954,-1.3777,-21.851,-1.1647,-1.5141,-1.5232,2.5780,2.7934,-1.3612,-1,15,4,0,1440,TIMEOUT
1769186700000,aggS(9),SHORT,90425.99,3,9,66.943,54.603,91.737,102.327,0.9671,120.166,1.4498,0.9059,1.1434,2.6129,2.2178,1.0417,-1,16,5,0,1440,TIMEOUT
1769366700000,agg(9),LONG,87285.77,9,3,20.856,28.398,13.154,-100.183,-1.5722,-6.375,-0.9201,-0.9383,-1.9884,2.5947,3.9854,-1.4975,-1,18,0,0,1440,TIMEOUT
1769369400000,agg(9),LONG,86446.95,9,3,22.206,23.339,2.654,-124.422,-2.1311,-11.941,-1.3893,-1.8110,-2.5223,2.5464,3.0696,-2.3428,-1,19,0,0,1440,TIMEOUT
1769699700000,agg(10),LONG,85547.05,10,3,11.641,30.221,1.345,-198.283,-3.0317,-50.197,-3.0824,-3.0261,-2.9508,5.1072,9.7422,-3.0907,-1,15,4,0,599,SL
1769701500000,agg(10),LONG,84488,10,3,11.591,30.221,5.190,-344.590,-3.7190,-19.877,-3.6520,-3.9865,-3.7486,2.8865,4.4503,-4.1582,-1,15,4,0,610,SL
1769737500000,agg(11),LONG,82018.85,11,3,17.318,29.323,25.359,-134.703,-3.3281,-51.612,-2.7647,-2.9016,-2.4543,5.7971,10.4544,-4.2720,-1,1,5,0,882,SL
1769740200000,agg(10),LONG,81620.24,10,3,20.565,21.977,9.596,-279.776,-3.5808,-10.840,-3.1826,-3.7623,-3.4434,1.6250,2.2929,-4.4338,-1,2,5,0,874,SL
1769870700000,agg(9),LONG,81097.67,9,3,15.862,34.812,7.347,-147.001,-2.8234,-33.671,-2.2120,-2.2294,-2.6663,2.3427,5.9779,-2.9398,-1,14,6,0,442,SL
1769879700000,agg(11),LONG,79075.41,11,3,14.033,17.808,14.405,-197.436,-4.6721,-17.973,-3.0201,-2.6532,-4.8235,3.7387,5.1945,-4.8281,-1,17,6,0,1153,SL
1769885100000,agg(11),LONG,78008.27,11,3,13.034,13.194,28.092,-246.516,-5.5092,-0.243,-1.9967,-4.2624,-6.1821,3.7138,3.9513,-5.5504,-1,18,6,0,1242,SL
