timestamp,kind,side,trend_kind,side_code,ema_diff_pct,ema_slope_pct,rsi1h,rsi4h,distMA200_d,distMA50_d,atr_pct,vol_ratio_1h,vol_ratio_4h,bbPos_4h,donchian_pos_4h,regime_code,hour,dow,trend_persistence_bars,label
1610035200000.0000,S14,1.0000,3.0000,1.0000,24.6873,3.8142,74.6782,76.5397,161.0605,64.7338,3.7722,1.0543,1.0682,101.9506,112.6132,1.0000,16.0000,4.0000,539.0000,0.0000
1610049600000.0000,S14,1.0000,3.0000,1.0000,25.0837,3.9258,67.7357,76.7729,161.0605,64.7338,4.2226,1.6561,1.8892,94.3751,100.3837,1.0000,20.0000,4.0000,540.0000,0.0000
1610107200000.0000,S14,1.0000,3.0000,1.0000,26.4907,4.0366,68.7200,76.9878,177.0035,73.3014,4.4793,1.4848,1.2690,97.6018,109.6252,1.0000,12.0000,5.0000,544.0000,0.0000
1610380800000.0000,S14,-1.0000,3.0000,-1.0000,25.8634,-0.8418,27.6281,27.9540,159.7648,58.7813,7.2566,1.1082,2.4858,-13.3568,-5.7161,1.0000,16.0000,1.0000,563.0000,0.0000
1610640000000.0000,S14,1.0000,3.0000,1.0000,20.7759,1.3612,73.1886,62.7742,147.7652,49.2202,5.0271,1.5220,1.0419,106.7676,112.2713,1.0000,16.0000,4.0000,581.0000,0.0000
1611590400000.0000,S14,1.0000,3.0000,1.0000,5.3256,-0.2091,70.0002,58.0379,95.5474,12.6189,3.5414,0.9580,1.6613,107.1499,115.3337,1.0000,16.0000,1.0000,647.0000,0.0000
1611748800000.0000,S14,-1.0000,3.0000,-1.0000,3.3194,-0.8778,33.7520,38.3560,94.0897,11.3088,3.7825,1.6654,1.2486,0.9650,-5.9545,1.0000,12.0000,3.0000,658.0000,0.0000
1611763200000.0000,S14,-1.0000,3.0000,-1.0000,3.0374,-1.0665,37.9284,36.8055,94.0897,11.3088,3.9653,1.8177,1.9275,3.1338,-4.8256,1.0000,16.0000,3.0000,659.0000,0.0000
1611921600000.0000,S13,1.0000,2.0000,1.0000,2.4479,0.7082,74.7229,69.2609,96.7940,12.3153,4.2997,1.2076,3.8301,135.5602,151.9316,1.0000,12.0000,5.0000,670.0000,0.0000
1611921600000.0000,S14,1.0000,3.0000,1.0000,2.4479,0.7082,74.7229,69.2609,96.7940,12.3153,4.2997,1.2076,3.8301,135.5602,151.9316,1.0000,12.0000,5.0000,670.0000,0.0000
1612296000000.0000,S14,1.0000,3.0000,1.0000,3.4167,0.6905,70.3975,63.9422,92.1753,8.4168,3.3077,1.2133,1.0611,123.2374,106.3974,1.0000,20.0000,2.0000,696.0000,1.0000
1612324800000.0000,S14,1.0000,3.0000,1.0000,3.7551,1.1087,70.6237,66.0680,101.7731,13.5012,3.1050,0.8341,1.0746,120.7085,118.5464,1.0000,4.0000,3.0000,698.0000,1.0000
1612368000000.0000,S14,1.0000,3.0000,1.0000,4.2988,1.4162,68.8472,66.5707,101.7731,13.5012,2.9206,1.2750,1.1423,102.3005,103.8228,1.0000,16.0000,3.0000,701.0000,1.0000
1612396800000.0000,S14,1.0000,3.0000,1.0000,4.7506,1.5890,72.3123,69.8725,112.3018,19.0044,2.7568,0.8374,0.8850,103.2466,112.4475,1.0000,0.0000,4.0000,703.0000,1.0000
1612584000000.0000,S14,1.0000,3.0000,1.0000,7.0196,1.5897,72.1351,70.1561,112.6785,18.7913,2.6323,1.1411,1.8477,106.0834,111.0748,1.0000,4.0000,6.0000,716.0000,1.0000
1612612800000.0000,S14,1.0000,3.0000,1.0000,7.5528,1.8851,75.8340,73.4795,112.6785,18.7913,2.5635,1.8285,1.3151,114.4396,114.0637,1.0000,12.0000,6.0000,718.0000,1.0000
1612627200000.0000,S14,1.0000,3.0000,1.0000,7.8847,2.1670,77.0495,75.9245,112.6785,18.7913,2.5243,1.2460,1.0958,113.3330,108.2341,1.0000,16.0000,6.0000,719.0000,0.0000
1612800000000.0000,S13,1.0000,2.0000,1.0000,9.3631,1.5259,82.5729,74.0776,112.0077,18.0841,3.2980,1.8266,3.5739,141.6319,180.0227,1.0000,16.0000,1.0000,731.0000,1.0000
1612800000000.0000,S14,1.0000,3.0000,1.0000,9.3631,1.5259,82.5729,74.0776,112.0077,18.0841,3.2980,1.8266,3.5739,141.6319,180.0227,1.0000,16.0000,1.0000,731.0000,1.0000
1613548800000.0000,S14,1.0000,3.0000,1.0000,17.8784,1.3652,71.5260,68.2734,146.2072,33.0207,2.8207,1.6687,1.3497,109.3109,102.3308,1.0000,8.0000,3.0000,783.0000,1.0000
1613563200000.0000,S14,1.0000,3.0000,1.0000,17.9869,1.5052,69.5167,68.9121,146.2072,33.0207,2.7375,0.9101,1.1912,111.2590,101.4991,1.0000,12.0000,3.0000,784.0000,1.0000
1613592000000.0000,S14,1.0000,3.0000,1.0000,18.2129,1.8517,74.6912,71.8753,146.2072,33.0207,2.6891,1.2833,0.9316,104.9402,106.1815,1.0000,20.0000,3.0000,786.0000,1.0000
1613736000000.0000,S14,1.0000,3.0000,1.0000,18.6375,1.4172,67.1140,69.1893,153.2036,36.0768,2.2624,0.9430,1.0789,82.8706,99.2987,1.0000,12.0000,5.0000,796.0000,1.0000
1613750400000.0000,S14,1.0000,3.0000,1.0000,18.7590,1.5286,76.6644,74.1895,153.2036,36.0768,2.2587,1.8417,1.1172,100.1507,116.9315,1.0000,16.0000,5.0000,797.0000,1.0000
1613764800000.0000,S14,1.0000,3.0000,1.0000,18.9389,1.7436,76.8050,77.9544,153.2036,36.0768,2.3404,1.6975,1.3248,110.9911,119.9206,1.0000,20.0000,5.0000,798.0000,0.0000
1613779200000.0000,S14,1.0000,3.0000,1.0000,19.1595,2.0485,78.5735,80.4508,171.6050,45.4954,2.3330,0.7404,1.1663,114.6089,103.5778,1.0000,0.0000,6.0000,799.0000,0.0000
1613937600000.0000,S14,1.0000,3.0000,1.0000,20.7310,2.2227,64.2042,73.5114,168.3793,43.3488,2.4710,1.0852,0.8378,86.3468,103.1594,1.0000,20.0000,0.0000,810.0000,0.0000
1614528000000.0000,S14,-1.0000,3.0000,-1.0000,8.2045,-1.7643,31.8355,34.9913,108.1999,12.4899,4.6069,1.4095,1.1386,9.2933,1.6510,1.0000,16.0000,0.0000,851.0000,0.0000
1614772800000.0000,S14,1.0000,3.0000,1.0000,6.6820,0.3506,78.0796,63.7878,113.5307,16.5067,3.1464,1.4780,1.5230,98.5406,119.6685,1.0000,12.0000,3.0000,868.0000,0.0000
1615248000000.0000,S14,1.0000,3.0000,1.0000,5.9803,0.7418,67.8357,66.0210,119.8227,21.2697,2.5177,1.2161,1.2134,100.2826,108.8560,1.0000,0.0000,2.0000,901.0000,1.0000
1615262400000.0000,S14,1.0000,3.0000,1.0000,6.1898,1.0388,74.0016,71.3321,119.8227,21.2697,2.5747,1.1882,1.9322,113.9161,126.9125,1.0000,4.0000,2.0000,902.0000,1.0000
1615334400000.0000,S14,1.0000,3.0000,1.0000,7.1439,1.6881,66.4861,73.0936,128.2777,26.0147,2.3205,0.7368,0.7781,93.8235,100.4968,1.0000,0.0000,3.0000,907.0000,1.0000
1615392000000.0000,S14,1.0000,3.0000,1.0000,7.8187,1.6403,68.3396,72.0979,128.2777,26.0147,2.4791,1.2345,1.3740,99.6796,108.5038,1.0000,16.0000,3.0000,911.0000,1.0000
1615406400000.0000,S14,1.0000,3.0000,1.0000,8.0762,1.7146,68.4500,73.2903,128.2777,26.0147,2.4499,1.0466,1.3418,96.6832,103.3995,1.0000,20.0000,3.0000,912.0000,1.0000
1615507200000.0000,S14,1.0000,3.0000,1.0000,9.3038,1.7042,62.5185,70.5791,135.8624,30.1216,2.5006,0.8384,1.0281,98.2702,103.5354,1.0000,0.0000,5.0000,919.0000,0.0000
1615636800000.0000,S13,1.0000,2.0000,1.0000,10.4991,1.5376,76.1152,72.8801,131.4626,27.3666,2.5231,2.7989,2.0084,119.8057,131.2455,1.0000,12.0000,6.0000,928.0000,0.0000
1615636800000.0000,S14,1.0000,3.0000,1.0000,10.4991,1.5376,76.1152,72.8801,131.4626,27.3666,2.5231,2.7989,2.0084,119.8057,131.2455,1.0000,12.0000,6.0000,928.0000,0.0000
1615665600000.0000,S14,1.0000,3.0000,1.0000,10.9745,1.8658,78.5233,74.8207,131.4626,27.3666,2.4390,0.9046,0.8566,117.3331,105.6590,1.0000,20.0000,6.0000,930.0000,0.0000
1615680000000.0000,S14,1.0000,3.0000,1.0000,11.2395,2.1173,73.8232,75.9365,145.0364,34.5046,2.3967,0.6886,1.1044,108.8392,105.1995,1.0000,0.0000,0.0000,931.0000,0.0000
1615795200000.0000,S13,-1.0000,2.0000,-1.0000,12.1965,1.2864,31.9990,48.7989,133.9206,28.1099,2.7234,3.1878,1.6375,38.7867,44.6136,1.0000,8.0000,1.0000,939.0000,1.0000
1615867200000.0000,S14,-1.0000,3.0000,-1.0000,11.4353,-0.1215,29.3986,35.9218,118.6594,19.5904,3.2979,0.6771,1.5236,-0.2559,-3.2430,1.0000,4.0000,2.0000,944.0000,0.0000
1616328000000.0000,S14,-1.0000,3.0000,-1.0000,9.5775,0.1268,31.9864,39.9361,118.5393,18.4935,2.3979,0.9912,1.2326,-16.8681,-5.5827,1.0000,12.0000,0.0000,976.0000,1.0000
1616457600000.0000,S14,-1.0000,3.0000,-1.0000,8.4552,-0.3131,24.0700,30.5677,100.0403,8.3491,2.5427,1.1627,2.1880,-21.3953,-31.3690,1.0000,0.0000,2.0000,985.0000,0.0000
1616630400000.0000,S13,-1.0000,2.0000,-1.0000,6.2695,-0.4823,26.7867,32.9209,90.4282,3.2266,2.8351,0.9855,2.3301,-3.3645,-11.2661,1.0000,0.0000,4.0000,997.0000,0.0000
1616630400000.0000,S14,-1.0000,3.0000,-1.0000,6.2695,-0.4823,26.7867,32.9209,90.4282,3.2266,2.8351,0.9855,2.3301,-3.3645,-11.2661,1.0000,0.0000,4.0000,997.0000,0.0000
1616688000000.0000,S14,-1.0000,3.0000,-1.0000,5.1307,-1.4284,33.4715,29.0238,90.4282,3.2266,2.9114,1.2141,2.1386,-1.4559,-8.9933,1.0000,16.0000,4.0000,1001.0000,0.0000
1617336000000.0000,S14,1.0000,3.0000,1.0000,5.4117,0.6865,66.6938,63.8038,100.3239,10.5112,1.9237,1.1193,1.5115,98.8161,100.0538,1.0000,4.0000,5.0000,1046.0000,0.0000
1617494400000.0000,S13,-1.0000,2.0000,-1.0000,5.5426,0.2756,24.4402,37.6276,91.5428,6.5392,1.8046,1.7318,1.3425,-46.1643,-32.7460,1.0000,0.0000,0.0000,1057.0000,0.0000
1617494400000.0000,S14,-1.0000,3.0000,-1.0000,5.5426,0.2756,24.4402,37.6276,91.5428,6.5392,1.8046,1.7318,1.3425,-46.1643,-32.7460,1.0000,0.0000,0.0000,1057.0000,0.0000
1617796800000.0000,S14,-1.0000,3.0000,-1.0000,4.5448,-0.1152,27.8351,34.0859,90.1477,7.0267,1.8771,3.0773,2.0983,-20.1930,-7.5862,1.0000,12.0000,3.0000,1078.0000,0.0000
1618027200000.0000,S14,1.0000,3.0000,1.0000,3.7475,0.2650,71.0597,62.2544,86.3738,6.5445,1.6168,2.3074,1.0718,104.3107,117.6288,1.0000,4.0000,6.0000,1094.0000,1.0000
1618041600000.0000,S14,1.0000,3.0000,1.0000,3.8465,0.3872,72.1161,69.3620,86.3738,6.5445,1.7408,1.4455,2.5861,117.0911,136.9137,1.0000,8.0000,6.0000,1095.0000,1.0000
1618315200000.0000,S13,1.0000,2.0000,1.0000,4.6979,0.6498,76.7171,74.4782,87.4294,9.2721,1.7029,1.0625,2.4404,137.9256,137.0276,1.0000,12.0000,2.0000,1114.0000,0.0000
1618315200000.0000,S14,1.0000,3.0000,1.0000,4.6979,0.6498,76.7171,74.4782,87.4294,9.2721,1.7029,1.0625,2.4404,137.9256,137.0276,1.0000,12.0000,2.0000,1114.0000,0.0000
1618329600000.0000,S14,1.0000,3.0000,1.0000,4.8583,0.8396,76.9173,75.9677,87.4294,9.2721,1.6929,1.2041,1.5133,129.9176,105.7994,1.0000,16.0000,2.0000,1115.0000,0.0000
1618387200000.0000,S14,1.0000,3.0000,1.0000,5.4663,1.3449,66.5500,77.2843,97.4269,15.6531,1.6545,0.9417,1.3973,100.5934,108.9062,1.0000,8.0000,3.0000,1119.0000,0.0000
1618718400000.0000,S13,-1.0000,2.0000,-1.0000,5.1373,-0.5737,14.3963,23.9602,80.6129,6.9995,3.2819,4.5594,2.3602,-53.7491,-130.1816,1.0000,4.0000,0.0000,1142.0000,1.0000
1618718400000.0000,S14,-1.0000,3.0000,-1.0000,5.1373,-0.5737,14.3963,23.9602,80.6129,6.9995,3.2819,4.5594,2.3602,-53.7491,-130.1816,1.0000,4.0000,0.0000,1142.0000,1.0000
1619092800000.0000,S12,-1.0000,1.0000,-1.0000,-0.0937,-1.1154,52.3666,44.9950,57.6363,-5.1963,3.1244,1.2029,1.1950,41.6062,49.4892,0.0000,12.0000,4.0000,1.0000,1.0000
1619150400000.0000,S14,-1.0000,3.0000,-1.0000,-1.0349,-1.4458,26.2374,31.0790,50.5863,-8.9349,3.8707,1.2341,2.7103,-20.2744,-3.6492,0.0000,4.0000,5.0000,5.0000,0.0000
1619164800000.0000,S14,-1.0000,3.0000,-1.0000,-1.4671,-1.8656,20.1734,26.1848,50.5863,-8.9349,4.1857,1.5560,1.9272,-23.3892,-5.8173,0.0000,8.0000,5.0000,6.0000,0.0000
1619409600000.0000,S13,1.0000,2.0000,1.0000,-4.9343,-1.2462,66.9248,54.2837,40.5225,-13.6867,3.2742,0.8606,1.4624,106.9450,64.5931,0.0000,4.0000,1.0000,23.0000,1.0000
1619438400000.0000,S14,1.0000,3.0000,1.0000,-4.8392,-0.6836,69.8728,58.6346,40.5225,-13.6867,3.0715,0.8475,1.0293,113.6715,109.0420,0.0000,12.0000,1.0000,25.0000,1.0000
1619467200000.0000,S14,1.0000,3.0000,1.0000,-4.6837,0.0311,67.4841,60.2345,40.5225,-13.6867,2.9257,0.9042,1.2038,99.7750,99.1103,0.0000,20.0000,1.0000,27.0000,1.0000
1619798400000.0000,S13,1.0000,2.0000,1.0000,-2.8553,0.2780,80.1199,67.2044,49.6734,-5.9017,2.3545,2.6727,2.2859,128.3201,119.1115,0.0000,16.0000,5.0000,50.0000,0.0000
1619798400000.0000,S14,1.0000,3.0000,1.0000,-2.8553,0.2780,80.1199,67.2044,49.6734,-5.9017,2.3545,2.6727,2.2859,128.3201,119.1115,0.0000,16.0000,5.0000,50.0000,0.0000
1619827200000.0000,S14,1.0000,3.0000,1.0000,-2.4505,0.7910,75.0709,68.4592,60.2081,1.3740,2.3339,1.2311,0.9730,112.5117,107.7567,1.0000,0.0000,6.0000,52.0000,0.0000
1619841600000.0000,S14,1.0000,3.0000,1.0000,-2.2181,1.0391,73.6111,70.1235,60.2081,1.3740,2.2847,0.4585,1.0487,104.9540,101.5066,1.0000,4.0000,6.0000,53.0000,0.0000
1620028800000.0000,S14,1.0000,3.0000,1.0000,-0.4466,0.7215,71.0956,65.7529,55.1372,-0.4460,1.9801,2.4096,1.1212,84.6558,104.1586,0.0000,8.0000,1.0000,66.0000,0.0000
1620100800000.0000,S14,-1.0000,3.0000,-1.0000,-0.0383,0.5360,32.0502,42.8916,55.7830,0.6579,2.2536,0.9255,2.0796,-10.2545,-18.0881,1.0000,4.0000,2.0000,71.0000,0.0000
1620144000000.0000,S13,-1.0000,2.0000,-1.0000,-0.1325,-0.0672,25.7580,36.3254,55.7830,0.6579,2.4978,2.3110,2.8099,-16.7399,-12.7508,1.0000,16.0000,2.0000,74.0000,0.0000
1620144000000.0000,S14,-1.0000,3.0000,-1.0000,-0.1325,-0.0672,25.7580,36.3254,55.7830,0.6579,2.4978,2.3110,2.8099,-16.7399,-12.7508,1.0000,16.0000,2.0000,74.0000,0.0000
1620172800000.0000,S14,-1.0000,3.0000,-1.0000,-0.3307,-0.3972,27.7754,35.8694,44.1442,-6.2515,2.6027,0.6396,0.9052,-3.8144,5.4190,0.0000,0.0000,3.0000,76.0000,0.0000
1620302400000.0000,S12,1.0000,1.0000,1.0000,0.0713,0.5146,65.1064,58.3927,54.6564,1.1942,2.4643,1.0771,1.0270,74.8266,82.4790,1.0000,12.0000,4.0000,1.0000,0.0000
1620676800000.0000,S13,-1.0000,2.0000,-1.0000,1.4112,0.3132,32.8021,40.2269,53.0551,2.6801,2.7153,1.8155,1.5220,-75.8779,-36.9639,1.0000,20.0000,1.0000,27.0000,1.0000
1620864000000.0000,S13,-1.0000,2.0000,-1.0000,0.3741,-0.7573,16.3061,24.8055,28.3532,-12.3857,3.8354,3.1418,2.3136,-64.9409,-102.4826,0.0000,0.0000,4.0000,40.0000,1.0000
1620864000000.0000,S14,-1.0000,3.0000,-1.0000,0.3741,-0.7573,16.3061,24.8055,28.3532,-12.3857,3.8354,3.1418,2.3136,-64.9409,-102.4826,0.0000,0.0000,4.0000,40.0000,1.0000
1620892800000.0000,S12,-1.0000,1.0000,-1.0000,-0.2172,-1.5215,32.7806,31.5598,28.3532,-12.3857,3.8603,0.5728,1.0314,1.5393,34.7967,0.0000,8.0000,4.0000,1.0000,1.0000
1621195200000.0000,S14,-1.0000,3.0000,-1.0000,-5.1847,-1.6618,30.1983,31.6562,19.2916,-17.0877,3.9938,2.6314,2.3353,-13.2019,-13.3939,0.0000,20.0000,0.0000,22.0000,1.0000
1621224000000.0000,S13,-1.0000,2.0000,-1.0000,-5.8628,-2.1655,28.9728,28.1522,17.9470,-17.4005,4.7949,2.0025,1.7283,-31.8908,-18.8134,0.0000,4.0000,1.0000,24.0000,1.0000
1621224000000.0000,S14,-1.0000,3.0000,-1.0000,-5.8628,-2.1655,28.9728,28.1522,17.9470,-17.4005,4.7949,2.0025,1.7283,-31.8908,-18.8134,0.0000,4.0000,1.0000,24.0000,1.0000
1621396800000.0000,S14,-1.0000,3.0000,-1.0000,-9.1468,-2.4699,28.7050,31.5889,8.0339,-23.0322,5.1120,1.5645,1.6170,-1.4765,-18.8727,0.0000,4.0000,3.0000,36.0000,1.0000
1621785600000.0000,S14,-1.0000,3.0000,-1.0000,-16.7264,-2.9068,29.6023,30.9445,-6.7190,-30.6583,7.2966,1.0356,1.8312,-7.2752,-4.4616,-1.0000,16.0000,0.0000,63.0000,0.0000
1622016000000.0000,S14,1.0000,3.0000,1.0000,-17.1769,-0.4926,67.9702,57.9156,-5.3232,-27.3539,5.1384,0.8936,0.6951,92.2103,106.6920,-1.0000,8.0000,3.0000,79.0000,0.0000
1622649600000.0000,S14,1.0000,3.0000,1.0000,-15.4996,0.0079,69.4222,59.4792,-10.9858,-26.1887,3.2020,1.5030,1.3045,97.2838,100.5988,-1.0000,16.0000,3.0000,123.0000,0.0000
1622707200000.0000,S14,1.0000,3.0000,1.0000,-14.7720,0.4187,66.2645,62.1450,-9.0987,-23.6284,2.8928,1.0630,1.2176,100.8965,110.9355,-1.0000,8.0000,4.0000,127.0000,0.0000
1623110400000.0000,S13,-1.0000,2.0000,-1.0000,-12.7170,-0.6767,21.5967,30.4953,-19.7383,-28.2116,3.1549,1.7964,2.4339,-24.3541,-34.1907,-1.0000,0.0000,2.0000,155.0000,0.0000
1623110400000.0000,S14,-1.0000,3.0000,-1.0000,-12.7170,-0.6767,21.5967,30.4953,-19.7383,-28.2116,3.1549,1.7964,2.4339,-24.3541,-34.1907,-1.0000,0.0000,2.0000,155.0000,0.0000
1623124800000.0000,S14,-1.0000,3.0000,-1.0000,-12.8841,-1.0043,21.9756,27.5317,-19.7383,-28.2116,3.3718,1.5432,2.3557,-20.1962,-7.6748,-1.0000,4.0000,2.0000,156.0000,0.0000
1623168000000.0000,S14,-1.0000,3.0000,-1.0000,-13.3713,-1.9501,22.7033,24.8684,-19.7383,-28.2116,3.6158,1.8531,2.1159,-3.8375,0.2659,-1.0000,16.0000,2.0000,159.0000,0.0000
1623283200000.0000,S14,1.0000,3.0000,1.0000,-13.0119,0.0989,74.5209,62.2910,-10.9199,-18.5670,3.5252,0.7630,0.8841,90.5804,106.2835,-1.0000,0.0000,4.0000,167.0000,1.0000
1623628800000.0000,S14,1.0000,3.0000,1.0000,-9.7632,0.4094,76.8180,67.5365,-7.8418,-12.8054,2.9327,0.6813,1.8508,113.8712,122.1987,-1.0000,0.0000,1.0000,191.0000,0.0000
1623686400000.0000,S14,1.0000,3.0000,1.0000,-8.4523,1.7284,77.1094,71.9526,-7.8418,-12.8054,2.8760,0.8815,2.1301,103.5500,114.4123,-1.0000,16.0000,1.0000,195.0000,0.0000
1623960000000.0000,S14,-1.0000,3.0000,-1.0000,-4.6804,0.3885,31.4227,41.5560,-10.1389,-12.7831,2.6841,0.9075,1.4371,-12.9474,-17.9437,-1.0000,20.0000,4.0000,214.0000,1.0000
1624032000000.0000,S14,-1.0000,3.0000,-1.0000,-4.6493,-0.2598,27.3077,33.7596,-10.9465,-12.7002,2.8296,1.4599,1.6803,-10.2765,-15.1231,-1.0000,16.0000,5.0000,219.0000,1.0000
1624046400000.0000,S14,-1.0000,3.0000,-1.0000,-4.8048,-0.5343,23.2415,28.8986,-10.9465,-12.7002,3.0271,1.1145,1.5446,-11.0746,-13.4938,-1.0000,20.0000,5.0000,220.0000,1.0000
1624075200000.0000,S14,-1.0000,3.0000,-1.0000,-5.0710,-0.9709,30.1487,30.5114,-16.4182,-17.2369,3.0861,1.4949,0.9860,-3.0636,-1.1141,-1.0000,4.0000,6.0000,222.0000,1.0000
1624190400000.0000,S13,-1.0000,2.0000,-1.0000,-5.8327,-1.0867,25.6383,28.2860,-17.3637,-17.1633,2.9958,1.9510,1.7730,1.3164,-21.3152,-1.0000,12.0000,0.0000,230.0000,1.0000
1624190400000.0000,S14,-1.0000,3.0000,-1.0000,-5.8327,-1.0867,25.6383,28.2860,-17.3637,-17.1633,2.9958,1.9510,1.7730,1.3164,-21.3152,-1.0000,12.0000,0.0000,230.0000,1.0000
1624262400000.0000,S14,-1.0000,3.0000,-1.0000,-6.4270,-1.2175,29.8761,31.3082,-17.2505,-16.0210,3.4946,1.7617,2.5220,-7.7900,-8.0723,-1.0000,8.0000,1.0000,235.0000,1.0000
1624320000000.0000,S14,-1.0000,3.0000,-1.0000,-7.4251,-2.1376,34.6856,26.8467,-26.6317,-24.5472,3.8611,0.7091,1.4172,-6.8212,-3.0831,-1.0000,0.0000,2.0000,239.0000,0.0000
1624694400000.0000,S14,-1.0000,3.0000,-1.0000,-9.2501,-1.4722,27.1642,34.6454,-27.1628,-21.1514,4.1967,2.3814,1.1610,-10.6624,-14.9385,-1.0000,8.0000,6.0000,265.0000,0.0000
1624982400000.0000,S14,1.0000,3.0000,1.0000,-7.6148,0.7156,68.1340,65.2707,-20.8740,-10.6310,3.1312,1.0434,1.5429,95.3562,107.6737,-1.0000,16.0000,2.0000,285.0000,0.0000
1625385600000.0000,S14,1.0000,3.0000,1.0000,-5.6875,0.4405,75.8238,62.5806,-21.1812,-5.8519,2.2434,3.0627,1.3740,110.4473,117.4150,-1.0000,8.0000,0.0000,313.0000,0.0000
1626235200000.0000,S14,-1.0000,3.0000,-1.0000,-4.5469,-0.6387,31.5113,32.3679,-26.4646,-7.7295,2.0039,2.3777,1.3934,-9.8200,-16.9717,-1.0000,4.0000,3.0000,372.0000,1.0000
1626436800000.0000,S14,-1.0000,3.0000,-1.0000,-5.2546,-0.8314,31.3779,31.5955,-28.4697,-9.4684,1.9488,1.2955,1.2433,0.7174,1.9529,-1.0000,12.0000,5.0000,386.0000,1.0000
1626451200000.0000,S13,1.0000,2.0000,1.0000,-5.2692,-0.7299,57.7390,46.7084,-28.4697,-9.4684,2.0152,1.7770,1.5201,41.9467,44.5483,-1.0000,16.0000,5.0000,387.0000,0.0000
1626710400000.0000,S14,-1.0000,3.0000,-1.0000,-5.8038,-0.5618,31.7869,36.5889,-28.7879,-9.0271,1.8844,1.5034,2.7197,-17.9869,-26.3145,-1.0000,16.0000,1.0000,405.0000,0.0000
1626753600000.0000,S13,-1.0000,2.0000,-1.0000,-6.0926,-0.9409,19.5912,28.9661,-30.9067,-11.4716,2.0711,3.2847,2.5980,-28.7237,-37.1501,-1.0000,4.0000,2.0000,408.0000,0.0000
1626753600000.0000,S14,-1.0000,3.0000,-1.0000,-6.0926,-0.9409,19.5912,28.9661,-30.9067,-11.4716,2.0711,3.2847,2.5980,-28.7237,-37.1501,-1.0000,4.0000,2.0000,408.0000,0.0000
1626854400000.0000,S13,1.0000,2.0000,1.0000,-6.7740,-1.0049,66.4272,49.3113,-33.2610,-14.1157,1.9883,0.9555,1.7324,50.4279,49.2886,-1.0000,8.0000,3.0000,415.0000,1.0000
1627084800000.0000,S13,1.0000,2.0000,1.0000,-4.9868,0.5167,76.6477,69.7249,-24.6575,-2.1632,1.8999,2.1599,1.5043,94.2119,117.6621,-1.0000,0.0000,6.0000,431.0000,1.0000
1627084800000.0000,S14,1.0000,3.0000,1.0000,-4.9868,0.5167,76.6477,69.7249,-24.6575,-2.1632,1.8999,2.1599,1.5043,94.2119,117.6621,-1.0000,0.0000,6.0000,431.0000,1.0000
1627099200000.0000,S14,1.0000,3.0000,1.0000,-4.7804,0.6417,75.3620,69.9715,-24.6575,-2.1632,1.8363,0.7823,0.9482,94.9143,101.5357,-1.0000,4.0000,6.0000,432.0000,1.0000
1627113600000.0000,S14,1.0000,3.0000,1.0000,-4.5702,0.8026,74.6963,70.9413,-24.6575,-2.1632,1.7797,0.6148,0.7531,93.8536,99.4590,-1.0000,8.0000,6.0000,433.0000,1.0000
1627200000000.0000,S14,1.0000,3.0000,1.0000,-3.3215,1.1788,68.5449,76.1607,-23.2623,-0.1987,1.7338,1.5206,1.0775,97.6893,107.7109,-1.0000,8.0000,0.0000,439.0000,1.0000
1627257600000.0000,S13,1.0000,2.0000,1.0000,-2.5000,1.2503,75.5397,75.1670,-20.7347,3.0804,1.7749,2.8842,1.1669,98.2074,117.4378,-1.0000,0.0000,1.0000,443.0000,1.0000
1627257600000.0000,S14,1.0000,3.0000,1.0000,-2.5000,1.2503,75.5397,75.1670,-20.7347,3.0804,1.7749,2.8842,1.1669,98.2074,117.4378,-1.0000,0.0000,1.0000,443.0000,1.0000
1627272000000.0000,S13,1.0000,2.0000,1.0000,-1.9936,1.6313,85.7662,85.4664,-20.7347,3.0804,2.3749,0.9071,4.5836,133.0044,184.7306,-1.0000,4.0000,1.0000,444.0000,1.0000
1627272000000.0000,S14,1.0000,3.0000,1.0000,-1.9936,1.6313,85.7662,85.4664,-20.7347,3.0804,2.3749,0.9071,4.5836,133.0044,184.7306,-1.0000,4.0000,1.0000,444.0000,1.0000
1627344000000.0000,S12,1.0000,1.0000,1.0000,0.2072,2.9394,46.2713,64.0133,-16.5548,8.3984,3.1287,0.7308,2.3539,72.9232,61.5455,-1.0000,0.0000,2.0000,1.0000,1.0000
1627344000000.0000,S13,-1.0000,2.0000,-1.0000,0.2072,2.9394,46.2713,64.0133,-16.5548,8.3984,3.1287,0.7308,2.3539,72.9232,61.5455,-1.0000,0.0000,2.0000,1.0000,0.0000
1627689600000.0000,S13,1.0000,2.0000,1.0000,6.7344,1.4987,79.3287,69.5990,-5.4995,21.3992,2.7103,2.4637,2.2249,114.4380,128.4676,-1.0000,0.0000,6.0000,25.0000,0.0000
1627689600000.0000,S14,1.0000,3.0000,1.0000,6.7344,1.4987,79.3287,69.5990,-5.4995,21.3992,2.7103,2.4637,2.2249,114.4380,128.4676,-1.0000,0.0000,6.0000,25.0000,0.0000
1627963200000.0000,S14,-1.0000,3.0000,-1.0000,8.3687,0.0887,34.6180,38.3717,-12.4446,12.0503,2.5991,1.0109,1.1421,1.1140,-2.4866,-1.0000,4.0000,2.0000,44.0000,0.0000
